,Unnamed: 0,Tópico 1,Tópico 2,Tópico 3,Tópico 4,Tópico 5,Tópico 6,Tópico 7,Tópico 8,Tópico 9,Tópico 10,Tópico 11,Tópico 12,Tópico 13,Tópico 14,Tópico 15,Tópico 16,Tópico 17,Tópico 18,Tópico 19,Tópico 20,Tópico 21,Tópico 22,Tópico 23,Tópico 24,Tópico 25,Tópico 26,Tópico 27,Tópico 28,Tópico 29,Tópico 30,Tópico 31,Tópico 32,Tópico 33
10,2018-12-18,0.0244927629828453,0.0660605505108833,0.0,0.0132901621982455,0.0113214319571852,0.027824668213725,0.0500286519527435,0.0319544374942779,0.0523165352642536,0.0107952114194631,0.0173195507377386,0.0486441329121589,0.1109845340251922,0.0252011213451623,0.0143593559041619,0.0275991633534431,0.0,0.0241416208446025,0.0799967274069786,0.0,0.0,0.016030503436923,0.0416326597332954,0.0,0.0,0.0365677326917648,0.0531250722706317,0.0228737443685531,0.0293617080897092,0.0602699778974056,0.0424438752233982,0.0293359160423278,0.0
11,2018-12-19,0.0185460429638624,0.0372690185904502,0.0105573255568742,0.0108974957838654,0.02850878611207,0.018202532082796,0.0436794720590114,0.032917845994234,0.0683267191052436,0.0185357015579938,0.0183312576264143,0.0409854501485824,0.094937227666378,0.0368507467210292,0.0196477975696325,0.0228479038923978,0.0,0.0306490343064069,0.0618897080421447,0.0,0.0,0.0211584251374006,0.0628391876816749,0.0,0.0153124360367655,0.0119942249730229,0.054532803595066,0.0158020127564668,0.0,0.1002962067723274,0.0298210848122835,0.038997009396553,0.0
12,2018-12-20,0.0181351713836193,0.0508910231292247,0.0,0.0176119059324264,0.013299798592925,0.0501424930989742,0.0476559810340404,0.0477354824542999,0.0709796026349067,0.0114387143403291,0.023025669157505,0.0262952204793691,0.0689043179154396,0.0509269759058952,0.0,0.028958223760128,0.0,0.0253817215561866,0.0760503187775611,0.0,0.0,0.0263303909450769,0.0450744070112705,0.0,0.0392315685749053,0.0108620403334498,0.0527213402092456,0.0182242542505264,0.0162710640579462,0.0574023723602294,0.0311446525156497,0.0235530082136392,0.0
13,2018-12-21,0.039548248052597,0.0498378537595272,0.0,0.0,0.014306423254311,0.018438072875142,0.0665091499686241,0.0366812609136104,0.0408138111233711,0.0140206776559352,0.042909737676382,0.0372510701417923,0.1002526506781578,0.0276263691484928,0.0171398986130952,0.0206797402352094,0.0,0.0292736571282148,0.0850454568862915,0.0,0.0,0.0229149181395769,0.0334584042429924,0.0207364708185195,0.0,0.0166409779340028,0.0517056733369827,0.0133250188082456,0.0,0.0868125632405281,0.0537244193255901,0.0248338226228952,0.0
14,2018-12-24,0.0171414725482463,0.114098809659481,0.0137472478672862,0.0,0.0115341739729046,0.018794922158122,0.0410870760679245,0.0350839868187904,0.043297566473484,0.0,0.0232605058699846,0.0409683398902416,0.0998589247465133,0.019634174183011,0.0121602145954966,0.0401966646313667,0.0128658479079604,0.0150619363412261,0.1039042770862579,0.0,0.0,0.0158814117312431,0.0491860248148441,0.011916403658688,0.0,0.0336153730750083,0.026027675718069,0.0240183286368846,0.0110605889931321,0.0713583603501319,0.0403300710022449,0.0206521302461624,0.0
15,2018-12-26,0.0172610059380531,0.0554013401269912,0.0,0.0,0.0241439007222652,0.0183431934565305,0.0771717503666877,0.0410266332328319,0.0414410792291164,0.0199955962598323,0.0276574939489364,0.0253793317824602,0.1093067601323127,0.0382233448326587,0.0161900240927934,0.0187252331525087,0.0,0.0227961093187332,0.068535104393959,0.0,0.0,0.0303032957017421,0.0568138472735881,0.0,0.0,0.0314604826271534,0.0373144149780273,0.0130817396566271,0.0,0.0557212755084037,0.0904998108744621,0.0306771341711282,0.0
16,2018-12-27,0.012344759888947,0.051006406545639,0.0,0.0163882710039615,0.0160482209175825,0.0193711351603269,0.0660438239574432,0.0317673161625862,0.0389151386916637,0.0275609325617551,0.0309562310576438,0.025485273450613,0.1765615046024322,0.0157865844666957,0.012807591818273,0.0287001132965087,0.0,0.0150695648044347,0.08449088037014,0.0,0.0,0.0134409656748175,0.0514365918934345,0.0,0.0,0.0128272837027907,0.0356815978884696,0.0145346652716398,0.0,0.1113790199160575,0.0458142682909965,0.0186980348080396,0.0
17,2018-12-28,0.0242192968726158,0.0547561272978782,0.0,0.0,0.0100322989746928,0.0438360907137393,0.0412167198956012,0.0285149812698364,0.066137321293354,0.0106108151376247,0.0161966066807508,0.0497717335820198,0.0830307677388191,0.0157529674470424,0.02120928093791,0.0482875891029834,0.0,0.0191969703882932,0.0953520312905311,0.0,0.0,0.0223032105714082,0.0511097013950347,0.0,0.0,0.021002672612667,0.0520464405417442,0.0231060441583395,0.0105464942753314,0.0587440729141235,0.0697346404194831,0.0172302722930908,0.0
18,2019-01-04,0.0230802632868289,0.0634278133511543,0.0187412854284048,0.0135729890316724,0.015911528840661,0.0306323505938053,0.048690065741539,0.0353099890053272,0.0322602503001689,0.0116159608587622,0.0243180859833955,0.0303366184234619,0.1016713678836822,0.0251821912825107,0.0143021624535322,0.0351876281201839,0.0,0.0254288259893655,0.0954022854566574,0.0,0.0,0.0313527286052703,0.0305343307554721,0.0,0.0,0.0196653790771961,0.0626706629991531,0.024234103038907,0.0,0.0902064442634582,0.0389407388865947,0.0213230233639478,0.0
19,2019-01-07,0.0239027459174394,0.0519004240632057,0.0,0.0108110895380377,0.0110001908615231,0.0275709256529808,0.0585663616657257,0.0255522597581148,0.0434251837432384,0.0362077020108699,0.0399435050785541,0.0321899428963661,0.0968024581670761,0.0220083966851234,0.0192649737000465,0.0302136708050966,0.0,0.0245624389499425,0.1053195372223854,0.0,0.0,0.0215182527899742,0.0414559915661811,0.0,0.0,0.015309858135879,0.052527517080307,0.0136782424524426,0.0,0.110608160495758,0.0350133068859577,0.0162611398845911,0.0
20,2019-01-08,0.0179232861846685,0.0728294476866722,0.0148940151557326,0.0,0.0192943066358566,0.0246940627694129,0.074894331395626,0.0328183583915233,0.0579733848571777,0.0110089257359504,0.0578802563250064,0.0232283622026443,0.1343564391136169,0.0326241292059421,0.0241729505360126,0.0172067340463399,0.0,0.023549485951662,0.0708753988146781,0.0,0.0,0.026889169588685,0.0278969518840312,0.0,0.0,0.0185842048376798,0.0444521680474281,0.0138781806454062,0.0,0.0560782775282859,0.0525048561394214,0.027728796005249,0.0
21,2019-01-09,0.0298145655542612,0.0505876615643501,0.0,0.0,0.013750878162682,0.0164446979761123,0.0891443938016891,0.0305248312652111,0.0605111494660377,0.0254217311739921,0.0365245342254638,0.0336838848888874,0.0980165600776672,0.0308607593178749,0.0241732820868492,0.0240995846688747,0.0,0.02721643820405,0.1150152385234832,0.0,0.0133429421111941,0.0283038597553968,0.0301802549511194,0.0,0.0,0.0136477183550596,0.0240059029310941,0.0167773738503456,0.0,0.0552312582731246,0.0552914328873157,0.0300662089139223,0.0
22,2019-01-16,0.0174604505300521,0.0698054283857345,0.0146685354411602,0.0,0.0157917290925979,0.0257680751383304,0.0392507351934909,0.0280918143689632,0.0927946642041206,0.0146754141896963,0.0154539979994297,0.0397405549883842,0.0939119979739189,0.0548673644661903,0.0169709399342536,0.0355247184634208,0.0,0.0221207961440086,0.0908840596675872,0.0,0.0,0.0176192168146371,0.0595937855541706,0.0,0.0112108932808041,0.0133734056726098,0.0218982920050621,0.0139914499595761,0.0,0.0785334259271621,0.0194724816828966,0.0302580893039703,0.0
23,2019-01-02,0.030489694327116,0.0427941046655178,0.0,0.0,0.0298417173326015,0.0243900809437036,0.0667000189423561,0.0376157648861408,0.0496598370373249,0.0137696471065282,0.0215879399329423,0.0243464689701795,0.0949751287698745,0.0289480332285165,0.0212334524840116,0.0335264466702938,0.0,0.0169719122350215,0.1039015874266624,0.0,0.0,0.0247854925692081,0.0523506663739681,0.0,0.0,0.0256602820008993,0.0511870123445987,0.0149388536810874,0.0,0.0980874896049499,0.0359946228563785,0.0226052831858396,0.0
24,2019-01-03,0.0420876890420913,0.0647215843200683,0.0,0.0,0.020934360101819,0.0213872827589511,0.0777060911059379,0.0302820689976215,0.0340225286781787,0.0206528026610612,0.0513610057532787,0.0246534440666437,0.1140741780400276,0.0273618083447217,0.0375774465501308,0.0264360588043928,0.0,0.0240438561886549,0.0770334228873252,0.0,0.0,0.0287202578037977,0.0379758104681968,0.0,0.0,0.0144867226481437,0.0391208492219448,0.0213685445487499,0.0,0.0745297372341156,0.0327243991196155,0.0232170112431049,0.0
25,2019-01-10,0.0227037463337183,0.0658851787447929,0.0,0.0,0.01084815710783,0.0307292304933071,0.0379682779312133,0.0454731173813343,0.0374241657555103,0.013090000487864,0.0304414127022027,0.0461685135960578,0.1117311269044876,0.01799251511693,0.0316880047321319,0.0391738042235374,0.0,0.0272314231842756,0.0720199346542358,0.0,0.0,0.0218949783593416,0.0444345027208328,0.0,0.0,0.022704130038619,0.0333252064883708,0.0376704819500446,0.0111377108842134,0.0907344594597816,0.0311149656772613,0.0215318836271762,0.0
26,2019-01-11,0.0157887879759073,0.055414967238903,0.0,0.0,0.0145146818831563,0.0275019370019435,0.0390810780227184,0.0341684855520725,0.0619716048240661,0.0126328598707914,0.0210814159363508,0.0388405174016952,0.1241531297564506,0.0270517747849226,0.0129101015627384,0.0485061518847942,0.0,0.0267107132822275,0.1072376444935798,0.0,0.0,0.0171977672725915,0.0337803103029727,0.0108752036467194,0.0,0.0206834860146045,0.0340750440955162,0.0336824469268322,0.0140611696988344,0.0730278119444847,0.0354184955358505,0.0195689536631107,0.0
27,2019-01-14,0.0108566032722592,0.0646074414253234,0.0130106769502162,0.0118028912693262,0.0109132686629891,0.0326173678040504,0.0516261756420135,0.0301000066101551,0.0673734471201896,0.0101679479703307,0.0236203465610742,0.0582908056676387,0.0747991204261779,0.0221522990614175,0.0142499757930636,0.0267195161432027,0.0,0.0293164402246475,0.0794945508241653,0.0,0.0,0.0218185409903526,0.0715203285217285,0.0,0.0164582394063472,0.0121179353445768,0.0299889165908098,0.0163331013172864,0.0,0.0989220514893531,0.0455873794853687,0.021742645651102,0.0
28,2019-01-15,0.0300171766430139,0.0631652995944023,0.0,0.0108178863301873,0.0161953661590814,0.0307010393589735,0.061618510633707,0.0321278497576713,0.063352532684803,0.0,0.0245860330760478,0.0333541147410869,0.1025276631116867,0.0258161909878253,0.0143339401111006,0.0261177793145179,0.0,0.0301871988922357,0.0857510939240455,0.0,0.0,0.0205142386257648,0.055076103657484,0.0,0.0,0.0157247018069028,0.0495002344250679,0.0164138283580541,0.0,0.062061421573162,0.0410651303827762,0.0276219919323921,0.0
29,2019-01-17,0.0152162350714206,0.0499455593526363,0.0,0.0,0.0151975490152835,0.0225728470832109,0.0434955954551696,0.0552869625389575,0.0736151710152626,0.0,0.0230965036898851,0.0316173322498798,0.1081919372081756,0.0195311196148395,0.0314246974885463,0.0237098615616559,0.0,0.0368990488350391,0.0875675305724144,0.0,0.0,0.0174113493412733,0.0470516793429851,0.0171182975172996,0.0,0.0306097939610481,0.0330126546323299,0.0129051944240927,0.0125224366784095,0.0873215571045875,0.0361027233302593,0.0303962919861078,0.0
30,2019-01-18,0.0126536469906568,0.0518491938710212,0.0101410625502467,0.0174371227622032,0.0188701003789901,0.0310883615165948,0.0673081576824188,0.0455101057887077,0.0523165725171566,0.0112919379025697,0.0134402979165315,0.0226557217538356,0.0688868835568428,0.0335976667702198,0.0178741216659545,0.0380964390933513,0.0,0.0355416536331176,0.1095027029514312,0.0,0.0,0.0179181490093469,0.0539165847003459,0.0,0.0,0.0277634914964437,0.0322666838765144,0.0319081023335456,0.0,0.0808933824300766,0.0269269812852144,0.0273468177765607,0.0
31,2019-01-21,0.0172370709478855,0.0430870205163955,0.0,0.0162145402282476,0.0199885498732328,0.0279010068625211,0.0720929354429245,0.0294879749417305,0.0415436252951622,0.0,0.023454638198018,0.0581756979227066,0.1128524988889694,0.0173932518810033,0.0111310239881277,0.0275332536548376,0.0,0.0186085309833288,0.1123015433549881,0.0,0.0,0.0167667604982852,0.0817504972219467,0.0,0.0,0.0209472980350255,0.0262794625014066,0.0336770862340927,0.0138377593830227,0.0560570172965526,0.0387434437870979,0.0235286280512809,0.0
32,2019-01-22,0.025616118684411,0.0653654709458351,0.0138212908059358,0.0113759813830256,0.0151664325967431,0.0385191775858402,0.0349161960184574,0.0323173180222511,0.0540939420461654,0.011338054202497,0.0242908522486686,0.0238534174859523,0.0621171668171882,0.0233200155198574,0.0173745565116405,0.0453606359660625,0.0,0.0348210930824279,0.077385701239109,0.0,0.0,0.0278412792831659,0.0752333104610443,0.0106091136112809,0.0185280963778495,0.0239713136106729,0.0355982594192028,0.0190137438476085,0.0,0.0645439773797988,0.033370666205883,0.044744074344635,0.0
33,2019-01-23,0.0233023054897785,0.0495617985725402,0.0172024779021739,0.0153769273310899,0.0,0.0425637960433959,0.0448691509664058,0.0425557009875774,0.0431281514465808,0.02920494787395,0.0163056124001741,0.0405058749020099,0.0826324969530105,0.0223649740219116,0.0300636328756809,0.0344381518661975,0.0,0.0367786847054958,0.0744927078485488,0.0,0.0,0.0221098959445953,0.050298161804676,0.0,0.0127512728795409,0.0114484978839755,0.028268588706851,0.0175047311931848,0.0,0.1131197586655616,0.0269036460667848,0.0293367095291614,0.0
34,2019-01-24,0.0324078015983104,0.0606073625385761,0.0,0.0,0.0164468791335821,0.0277033876627683,0.0613286085426807,0.0415303036570549,0.0530392378568649,0.0161344558000564,0.0285251047462224,0.033648807555437,0.0922067388892173,0.0180580373853445,0.0283611230552196,0.0290085300803184,0.0,0.023228071630001,0.1095567569136619,0.0,0.0,0.0243779644370079,0.0350270830094814,0.0,0.0,0.0235123541206121,0.0328335799276828,0.0156456641852855,0.0,0.082439973950386,0.0490592531859874,0.0298918168991804,0.0
35,2019-01-25,0.0144674442708492,0.0474020652472972,0.0,0.0,0.011350349523127,0.0452324450016021,0.0489332936704158,0.0396395921707153,0.0486223362386226,0.0168434176594018,0.0319390706717968,0.032931562513113,0.1205256059765815,0.0169708970934152,0.0165778044611215,0.0406597703695297,0.0132506294175982,0.0387061424553394,0.0813222154974937,0.0,0.0,0.0179230161011219,0.0284013487398624,0.0,0.0,0.0131531897932291,0.0574365742504596,0.0121395336464047,0.0,0.0940499454736709,0.041797649115324,0.0298282448202371,0.0
36,2019-01-28,0.0322101786732673,0.0449457392096519,0.0280056707561016,0.0,0.0102930665016174,0.0259189680218696,0.0446742884814739,0.0355038121342659,0.0421251356601715,0.0160101186484098,0.038344781845808,0.0409226417541503,0.1055905893445015,0.0225453898310661,0.0134559348225593,0.0219727680087089,0.0,0.0194745529443025,0.0671636387705802,0.0,0.0,0.0253762938082218,0.0497533939778804,0.0,0.0239777266979217,0.0158255603164434,0.0334804467856884,0.0259585883468389,0.0,0.0963785648345947,0.0390733107924461,0.0376776866614818,0.0
37,2019-01-29,0.0251772329211235,0.0443641990423202,0.0135614927858114,0.0122381588444113,0.0,0.0353266596794128,0.0463002473115921,0.0459228567779064,0.0575404539704322,0.0,0.0199441686272621,0.0242233127355575,0.0736339390277862,0.0270089488476514,0.0172516033053398,0.0236045587807893,0.0,0.0263111963868141,0.1109056323766708,0.0,0.0,0.0224917698651552,0.0577671639621257,0.0,0.0153644457459449,0.0377701930701732,0.034846656024456,0.0356887765228748,0.0101090092211961,0.0837007984519004,0.0306818932294845,0.0228056292980909,0.0
38,2019-01-30,0.0193860735744237,0.0540500506758689,0.0102692525833845,0.025204662233591,0.0138794826343655,0.0235852003097534,0.038341224193573,0.027955712750554,0.0592329055070877,0.01768459379673,0.0197209082543849,0.0364659838378429,0.0915046483278274,0.0224026869982481,0.0143369324505329,0.0474798530340194,0.0,0.0236216522753238,0.1166037321090698,0.0,0.0,0.0291899554431438,0.0531583465635776,0.0,0.0155115285888314,0.0128701785579323,0.0396694578230381,0.0187173653393983,0.0,0.0701754316687583,0.0279677901417017,0.0284867156296968,0.0
39,2019-01-31,0.0144212506711483,0.0552842207252979,0.0164705887436866,0.0106181455776095,0.0201158635318279,0.0289629567414522,0.0369586423039436,0.0284671578556299,0.0641137883067131,0.0168083198368549,0.0256548970937728,0.049245435744524,0.0937433466315269,0.0367043577134609,0.0192808900028467,0.0360673889517784,0.0,0.0206582900136709,0.1030863150954246,0.0,0.0106094889342784,0.0143947592005133,0.0325698927044868,0.0,0.0,0.0130261965095996,0.0470504090189933,0.0199906807392835,0.0,0.0781430974602699,0.0271066427230834,0.0403473936021328,0.0
40,2019-02-01,0.0237250067293643,0.0473915301263332,0.0,0.0138054741546511,0.0148586491122841,0.0359650254249572,0.0581245869398117,0.0692004933953285,0.0481389388442039,0.0102719850838184,0.0323192588984966,0.0193725004792213,0.086809366941452,0.0264125503599643,0.0147016076371073,0.0357678607106208,0.0,0.029500488191843,0.104466512799263,0.0,0.0,0.0191833227872848,0.0326786786317825,0.0,0.0,0.0200639721006155,0.0346989966928958,0.0139840226620435,0.0,0.1073191538453102,0.0336767882108688,0.0297861509025096,0.0
41,2019-02-04,0.0195961482822895,0.0536685697734355,0.0,0.0,0.0304542016237974,0.0231243576854467,0.0446450673043727,0.0531938485801219,0.0483154505491256,0.0139476070180535,0.0397465899586677,0.0295749045908451,0.1260589361190796,0.0188120901584625,0.0209719743579626,0.0284686610102653,0.0,0.0279215145856142,0.0852875187993049,0.0,0.0,0.0185994245111942,0.0337641015648841,0.0,0.0,0.0238723028451204,0.0352283455431461,0.0189484115689992,0.0,0.0722490847110748,0.0486323349177837,0.0468650981783866,0.0
42,2019-02-05,0.035347007215023,0.0561416000127792,0.0,0.0164544656872749,0.0241139847785234,0.0337963253259658,0.0329173728823661,0.0400355905294418,0.048236921429634,0.0149711510166525,0.0462746508419513,0.0328029952943325,0.0931161120533943,0.0353051945567131,0.0233000591397285,0.0340069569647312,0.0,0.0261596944183111,0.0689921155571937,0.0,0.0,0.0415894426405429,0.0469230264425277,0.0,0.0,0.0197616089135408,0.0338517986238002,0.0156654696911573,0.0106184501200914,0.0662266835570335,0.0266192592680454,0.0382532849907875,0.0
43,2019-02-06,0.0178211983293294,0.0510046109557151,0.0,0.0,0.0117090884596109,0.0209824740886688,0.0550749786198139,0.0329295024275779,0.0370742641389369,0.0135649004951119,0.0361826196312904,0.0434282571077346,0.1021754592657089,0.027393789961934,0.0128323258832097,0.0217790957540273,0.0,0.0322578884661197,0.1162087544798851,0.0,0.0154345612972974,0.0203186050057411,0.0478699281811714,0.0,0.0,0.0150205632671713,0.0453038066625595,0.0345892719924449,0.0,0.0881408974528312,0.0295235309749841,0.0222837440669536,0.0
44,2019-02-07,0.0161810759454965,0.064588263630867,0.0,0.0156244290992617,0.045778427273035,0.0160201601684093,0.0554131418466568,0.0301636457443237,0.0632865130901336,0.0178705975413322,0.0338598415255546,0.0450728014111518,0.0726248770952224,0.0138618992641568,0.0135339684784412,0.0216606371104717,0.0,0.0202588159590959,0.1390464901924133,0.0,0.0,0.016050050035119,0.0353823229670524,0.0181255303323268,0.0,0.0149044021964073,0.054592777043581,0.0176142193377017,0.0,0.0694479420781135,0.0403517968952655,0.0170720610767602,0.0
45,2019-02-08,0.0146029079332947,0.0475855469703674,0.014932008460164,0.0145707754418253,0.0201471280306577,0.0379039421677589,0.0438706129789352,0.0491850450634956,0.0530206374824047,0.0,0.0109682502225041,0.0442772060632705,0.057798970490694,0.0325605012476444,0.0217828676104545,0.0367998965084552,0.0150664895772933,0.0261919163167476,0.0988965928554534,0.0,0.0280549675226211,0.0248644612729549,0.0504874624311924,0.0180582590401172,0.0,0.0134089086204767,0.0372999981045722,0.0192264877259731,0.0,0.0879316926002502,0.0256767999380826,0.0235620290040969,0.0
46,2019-02-11,0.0302703697234392,0.0477588735520839,0.0,0.0,0.0163830909878015,0.0230255350470542,0.0542439259588718,0.0248836893588304,0.038763478398323,0.023888511583209,0.03643199801445,0.0273680798709392,0.0922290161252021,0.0336370319128036,0.02294254116714,0.0295800622552633,0.0,0.0205541905015707,0.1031935662031173,0.0,0.0,0.032741043716669,0.0291639789938926,0.0,0.0,0.0251767877489328,0.0723402202129364,0.0,0.0,0.0715590715408325,0.0864806026220321,0.0154794473201036,0.0
47,2019-02-12,0.0176157355308532,0.0626112967729568,0.0,0.0,0.0125001715496182,0.0222243703901767,0.0384884811937809,0.0297226980328559,0.0699751898646354,0.0300992596894502,0.0289745610207319,0.0557582341134548,0.0839006081223487,0.0278271436691284,0.0163312423974275,0.0352708399295806,0.0116411251947283,0.0147963678464293,0.0837543904781341,0.0,0.0,0.0214149709790945,0.0388081967830657,0.0,0.0,0.0131214261054992,0.0638570636510849,0.0121829090639948,0.0,0.0735596194863319,0.0671553239226341,0.0280484110116958,0.0
48,2019-02-13,0.0208531524986028,0.0533241145312786,0.0,0.0,0.0,0.0201374646276235,0.0431219488382339,0.0368655733764171,0.0542263276875019,0.0,0.0312604457139968,0.0592270269989967,0.0833322927355766,0.0154231088235974,0.0188833735883235,0.0337933711707592,0.0,0.0268598739057779,0.0932960137724876,0.0,0.0,0.0167708359658718,0.0557509623467922,0.0,0.0,0.0147154508158564,0.0478053726255893,0.0236912183463573,0.0112980650737881,0.0887730792164802,0.0319585613906383,0.0299159307032823,0.0
49,2019-02-14,0.019920565187931,0.0492501147091388,0.0248490143567323,0.0115324212238192,0.0204378552734851,0.033660888671875,0.0585589669644832,0.0326354727149009,0.0641503036022186,0.0,0.0340050682425498,0.0287838596850633,0.0896259024739265,0.023884953930974,0.0129845421761274,0.0309133976697921,0.0180081520229578,0.0210009440779685,0.0690385848283767,0.0136114116758108,0.0117790987715125,0.0320003218948841,0.0400648824870586,0.0,0.0189800392836332,0.0130569171160459,0.0414014868438243,0.0191693529486656,0.0,0.0716120898723602,0.0372091345489025,0.0215113647282123,0.0
